Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,139573000,126898000,129997000,122769000
effectOfAccountingCharges,,,,
incomeBeforeTax,366481000,205692000,248376000,534395000
minorityInterest,639000,1292000,717000,687000
netIncome,278416000,159572000,180234000,404027000
sellingGeneralAdministrative,204062000,180588000,185342000,160244000
grossProfit,696398000,538996000,606209000,800268000
ebit,352763000,231510000,290870000,517255000
operatingIncome,352763000,231510000,290870000,517255000
otherOperatingExpenses,,,,
interestExpense,-1839000,-1839000,-1839000,-1839000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,88615000,45354000,68115000,130226000
totalRevenue,1460860000,1200724000,1314581000,1459874000
totalOperatingExpenses,1108097000,969214000,1023711000,942619000
costOfRevenue,764462000,661728000,708372000,659606000
totalOtherIncomeExpenseNet,13718000,-25818000,-42494000,16584000
discontinuedOperations,,,,
netIncomeFromContinuingOps,277866000,160338000,180261000,404169000
netIncomeApplicableToCommonShares,278416000,159572000,180234000,404027000
