Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,2755000000,2229000000,1810000000,1672000000
minorityInterest,189000000,194000000,225000000,197000000
netIncome,2214000000,1778000000,1422000000,1310000000
sellingGeneralAdministrative,1465000000,1235000000,1171000000,1089000000
grossProfit,4581000000,3896000000,3442000000,3197000000
ebit,2859000000,2441000000,2071000000,1916000000
operatingIncome,2859000000,2441000000,2071000000,1916000000
otherOperatingExpenses,,,,
interestExpense,-185000000,-163000000,-175000000,-196000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,541000000,452000000,381000000,352000000
totalRevenue,6218000000,5371000000,4829000000,4443000000
totalOperatingExpenses,3359000000,2930000000,2758000000,2527000000
costOfRevenue,1637000000,1475000000,1387000000,1246000000
totalOtherIncomeExpenseNet,-104000000,-212000000,-261000000,-244000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,2214000000,1777000000,1429000000,1320000000
netIncomeApplicableToCommonShares,2214000000,1778000000,1422000000,1310000000
