Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,3419000000,4674000000,3470000000,2074000000
minorityInterest,23000000,23000000,23000000,23000000
netIncome,2933000000,3367000000,2707000000,1683000000
sellingGeneralAdministrative,10121000000,10052000000,7381000000,7525000000
grossProfit,14994000000,15527000000,11031000000,11030000000
ebit,4277000000,4986000000,3192000000,3112000000
operatingIncome,4277000000,4986000000,3192000000,3112000000
otherOperatingExpenses,,,,
interestExpense,-326000000,-283000000,-242000000,-218000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,485000000,1307000000,763000000,391000000
totalRevenue,84193000000,77155000000,64888000000,56912000000
totalOperatingExpenses,79916000000,72169000000,61696000000,53800000000
costOfRevenue,69199000000,61628000000,53857000000,45882000000
totalOtherIncomeExpenseNet,-858000000,-312000000,278000000,-1038000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,2934000000,3367000000,2707000000,1683000000
netIncomeApplicableToCommonShares,2933000000,3367000000,2707000000,1683000000
