Breakdown,2022-01-29,2021-01-30,2020-02-01,2019-02-02
researchDevelopment,41000000,46000000,41000000,50000000
effectOfAccountingCharges,,,,
incomeBeforeTax,323000000,-1102000000,528000000,1322000000
minorityInterest,,,,
netIncome,256000000,-665000000,351000000,1003000000
sellingGeneralAdministrative,7153000000,6427000000,5038000000,4864000000
grossProfit,8013000000,6160000000,6133000000,6322000000
ebit,819000000,-313000000,1054000000,1408000000
operatingIncome,819000000,-313000000,1054000000,1408000000
otherOperatingExpenses,,,,
interestExpense,-167000000,-192000000,-76000000,-73000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,67000000,-437000000,177000000,319000000
totalRevenue,16670000000,13800000000,16383000000,16580000000
totalOperatingExpenses,15851000000,14113000000,15329000000,15172000000
costOfRevenue,8657000000,7640000000,10250000000,10258000000
totalOtherIncomeExpenseNet,-496000000,-789000000,-526000000,-86000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,256000000,-665000000,351000000,1003000000
netIncomeApplicableToCommonShares,256000000,-665000000,351000000,1003000000
