Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,59562000000,35815000000,44866000000,40764000000
minorityInterest,,,,
netIncome,48334000000,29131000000,36431000000,32474000000
sellingGeneralAdministrative,65874000000,60715000000,60182000000,57417000000
grossProfit,130898000000,102471000000,110134000000,103744000000
ebit,0,0,0,0
operatingIncome,59988000000,36930000000,45105000000,40836000000
otherOperatingExpenses,5036000000,4826000000,4847000000,5491000000
interestExpense,,,,
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,11228000000,6684000000,8435000000,8290000000
totalRevenue,130898000000,102471000000,110134000000,103744000000
totalOperatingExpenses,70910000000,65541000000,65029000000,62908000000
costOfRevenue,0,0,0,0
totalOtherIncomeExpenseNet,-426000000,-1115000000,-239000000,-72000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,48334000000,29131000000,36431000000,32474000000
netIncomeApplicableToCommonShares,46503000000,27410000000,34642000000,30709000000
