Breakdown,2022-03-31,2021-03-31,2020-03-31,2019-03-31
researchDevelopment,,,96000000.0,71000000.0
effectOfAccountingCharges,,,,
incomeBeforeTax,1928000000,-5034000000,1144000000,610000000
minorityInterest,480000000,1467000000,1619000000,1586000000
netIncome,1114000000,-4539000000,900000000,34000000
sellingGeneralAdministrative,10537000000,8849000000,9182000000,8437000000
grossProfit,13084000000,11967000000,12001000000,11552000000
ebit,2547000000,3118000000,2819000000,3115000000
operatingIncome,2547000000,3118000000,2819000000,3115000000
otherOperatingExpenses,,,,21000000.0
interestExpense,-178000000,-217000000,-249000000,-264000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,636000000,-695000000,18000000,356000000
totalRevenue,263966000000,238228000000,231051000000,214319000000
totalOperatingExpenses,261419000000,235110000000,228232000000,211204000000
costOfRevenue,250882000000,226261000000,219050000000,202767000000
totalOtherIncomeExpenseNet,-619000000,-8152000000,-1675000000,-2505000000
discontinuedOperations,-5000000,-1000000,-6000000,1000000
netIncomeFromContinuingOps,1292000000,-4339000000,1126000000,254000000
netIncomeApplicableToCommonShares,1114000000,-4539000000,900000000,34000000
