Breakdown,2021-07-31,2020-07-31,2019-07-31,2018-07-31
researchDevelopment,1678000000,1392000000,1233000000,1186000000
effectOfAccountingCharges,,,,
incomeBeforeTax,2556000000,2198000000,1881000000,1566000000
minorityInterest,,,,
netIncome,2062000000,1826000000,1557000000,1329000000
sellingGeneralAdministrative,3595000000,2699000000,2524000000,2295000000
grossProfit,8000000000,6323000000,5637000000,5062000000
ebit,2531000000,2204000000,1854000000,1560000000
operatingIncome,2531000000,2204000000,1854000000,1560000000
otherOperatingExpenses,,,,
interestExpense,-29000000,-14000000,-15000000,-20000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,494000000,372000000,324000000,237000000
totalRevenue,9633000000,7679000000,6784000000,6025000000
totalOperatingExpenses,7102000000,5475000000,4930000000,4465000000
costOfRevenue,1633000000,1356000000,1147000000,963000000
totalOtherIncomeExpenseNet,25000000,-6000000,27000000,6000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,2062000000,1826000000,1557000000,1329000000
netIncomeApplicableToCommonShares,2062000000,1826000000,1557000000,1329000000
