Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,2500500000,1069100000,972900000,1138100000
minorityInterest,1183000000,658900000,839300000,753600000
netIncome,1629800000,761600000,688300000,882800000
sellingGeneralAdministrative,522700000,564100000,539800000,459200000
grossProfit,2307900000,1880300000,2026200000,1805400000
ebit,1722300000,1253700000,1433700000,1346200000
operatingIncome,1722300000,1253700000,1433700000,1346200000
otherOperatingExpenses,,,,
interestExpense,-255400000,-323800000,-364200000,-302200000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,531100000,261600000,235100000,255000000
totalRevenue,6894500000,6145600000,6117400000,5314100000
totalOperatingExpenses,5172200000,4891900000,4683700000,3967900000
costOfRevenue,4586600000,4265300000,4091200000,3508700000
totalOtherIncomeExpenseNet,778200000,-184600000,-460800000,-208100000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1969400000,807500000,737800000,883100000
netIncomeApplicableToCommonShares,1393000000,524800000,564700000,882800000
