Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,143000000,152000000,184000000,113000000
effectOfAccountingCharges,,,,
incomeBeforeTax,5218000000,3469000000,3041000000,5105000000
minorityInterest,1406000000,2265000000,2561000000,5500000000
netIncome,3826000000,2501000000,2285000000,4381000000
sellingGeneralAdministrative,2997000000,3016000000,3425000000,1625000000
grossProfit,13250000000,11860000000,11584000000,5816000000
ebit,5501000000,4106000000,3368000000,2215000000
operatingIncome,5501000000,4106000000,3368000000,2215000000
otherOperatingExpenses,-26000000,-40000000,-68000000,33000000
interestExpense,-170000000,-239000000,-246000000,-277000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,1262000000,847000000,769000000,817000000
totalRevenue,30793000000,27243000000,28228000000,14836000000
totalOperatingExpenses,25292000000,23137000000,24860000000,12621000000
costOfRevenue,17543000000,15383000000,16644000000,9020000000
totalOtherIncomeExpenseNet,-283000000,-637000000,-327000000,2890000000
discontinuedOperations,5000000,4000000,102000000,108000000
netIncomeFromContinuingOps,3956000000,2622000000,2272000000,4288000000
netIncomeApplicableToCommonShares,3826000000,2501000000,2285000000,4381000000
