Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,2323000000,3072000000,2773000000,1916000000
minorityInterest,223000000,243000000,227000000,241000000
netIncome,1814000000,2352000000,2157000000,1410000000
sellingGeneralAdministrative,3286000000,3512000000,3199000000,3151000000
grossProfit,6142000000,7105000000,6451000000,6138000000
ebit,2843000000,3522000000,3254000000,3026000000
operatingIncome,2843000000,3522000000,3254000000,3026000000
otherOperatingExpenses,13000000,71000000,-2000000,-39000000
interestExpense,-256000000,-252000000,-261000000,-263000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,479000000,676000000,576000000,471000000
totalRevenue,19440000000,19140000000,18450000000,18486000000
totalOperatingExpenses,16597000000,15618000000,15196000000,15460000000
costOfRevenue,13298000000,12035000000,11999000000,12348000000
totalOtherIncomeExpenseNet,-520000000,-450000000,-481000000,-1110000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1844000000,2396000000,2197000000,1445000000
netIncomeApplicableToCommonShares,1814000000,2352000000,2157000000,1410000000
