Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,12716000000,8095000000,7436000000,8549000000
minorityInterest,6071000000,4647000000,4165000000,3917000000
netIncome,10019000000,6427000000,6732000000,8014000000
sellingGeneralAdministrative,6645000000,5943000000,7694000000,7985000000
grossProfit,18079000000,14502000000,14138000000,14278000000
ebit,11434000000,8559000000,6444000000,6293000000
operatingIncome,11434000000,8559000000,6444000000,6293000000
otherOperatingExpenses,,,,
interestExpense,-950000000,-1098000000,-782000000,-655000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,2771000000,1774000000,769000000,474000000
totalRevenue,127004000000,122485000000,137237000000,147049000000
totalOperatingExpenses,115570000000,113926000000,130793000000,140756000000
costOfRevenue,108925000000,107983000000,123099000000,132771000000
totalOtherIncomeExpenseNet,1282000000,-464000000,992000000,2256000000
discontinuedOperations,,,,-70000000.0
netIncomeFromContinuingOps,9945000000,6321000000,6667000000,8075000000
netIncomeApplicableToCommonShares,9837000000,6247000000,6581000000,7916000000
