Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1224600000,362200000,878700000,836900000
minorityInterest,78800000,142000000,214400000,207500000
netIncome,952800000,351100000,656000000,618900000
sellingGeneralAdministrative,415300000,372100000,419900000,131500000
grossProfit,2150700000,1668200000,1816500000,1378400000
ebit,1451600000,1005500000,1118100000,1044000000
operatingIncome,1451600000,1005500000,1118100000,1044000000
otherOperatingExpenses,,,,
interestExpense,-173100000,-192200000,-199300000,-123000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,251800000,8000000,204800000,199200000
totalRevenue,9107900000,8064500000,8625100000,8031600000
totalOperatingExpenses,7656300000,7059000000,7507000000,6987600000
costOfRevenue,6957200000,6396300000,6808600000,6653200000
totalOtherIncomeExpenseNet,-227000000,-643300000,-239400000,-207100000
discontinuedOperations,,,,
netIncomeFromContinuingOps,972800000,354200000,673900000,637700000
netIncomeApplicableToCommonShares,952800000,351100000,656000000,618900000
