Breakdown,2021-12-25,2020-12-26,2019-12-28,2018-12-29
researchDevelopment,140000000,119000000,112000000,109000000
effectOfAccountingCharges,,,,
incomeBeforeTax,1708000000,1030000000,2661000000,-11321000000
minorityInterest,154000000,140000000,126000000,121000000
netIncome,1012000000,356000000,1935000000,-10192000000
sellingGeneralAdministrative,3084000000,3165000000,2515000000,2604000000
grossProfit,8695000000,9171000000,8195000000,9073000000
ebit,5471000000,5887000000,5568000000,6360000000
operatingIncome,5471000000,5887000000,5568000000,6360000000
otherOperatingExpenses,,,,
interestExpense,-2047000000,-1394000000,-1361000000,-1284000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,684000000,669000000,728000000,-1067000000
totalRevenue,26042000000,26185000000,24977000000,26268000000
totalOperatingExpenses,20571000000,20298000000,19409000000,19908000000
costOfRevenue,17347000000,17014000000,16782000000,17195000000
totalOtherIncomeExpenseNet,-3763000000,-4857000000,-2907000000,-17681000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1024000000,361000000,1933000000,-10254000000
netIncomeApplicableToCommonShares,1012000000,356000000,1935000000,-10192000000
