Breakdown,2022-01-01,2021-01-02,2019-12-28,2018-12-29
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1969000000,1587000000,1298000000,1525000000
minorityInterest,495000000,524000000,567000000,558000000
netIncome,1488000000,1251000000,960000000,1336000000
sellingGeneralAdministrative,2575000000,2885000000,2827000000,3022000000
grossProfit,4597000000,4740000000,4433000000,4825000000
ebit,2022000000,1855000000,1606000000,1803000000
operatingIncome,2022000000,1855000000,1606000000,1803000000
otherOperatingExpenses,,,,
interestExpense,-223000000,-281000000,-284000000,-287000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,474000000,323000000,321000000,181000000
totalRevenue,14181000000,13770000000,13578000000,13547000000
totalOperatingExpenses,12159000000,11915000000,11972000000,11744000000
costOfRevenue,9584000000,9030000000,9145000000,8722000000
totalOtherIncomeExpenseNet,-53000000,-268000000,-308000000,-278000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1495000000,1264000000,977000000,1344000000
netIncomeApplicableToCommonShares,1488000000,1251000000,960000000,1336000000
