Breakdown,2022-01-30,2021-01-31,2020-02-02,2019-02-03
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,21737000000,16978000000,14715000000,14556000000
minorityInterest,,,,
netIncome,16433000000,12866000000,11242000000,11121000000
sellingGeneralAdministrative,25144000000,22237000000,19740000000,19513000000
grossProfit,50832000000,44853000000,37572000000,37160000000
ebit,23302000000,20488000000,15843000000,15777000000
operatingIncome,23302000000,20488000000,15843000000,15777000000
otherOperatingExpenses,,,,
interestExpense,-1347000000,-1347000000,-1201000000,-1051000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,5304000000,4112000000,3473000000,3435000000
totalRevenue,151157000000,132110000000,110225000000,108203000000
totalOperatingExpenses,127855000000,111622000000,94382000000,92426000000
costOfRevenue,100325000000,87257000000,72653000000,71043000000
totalOtherIncomeExpenseNet,-1565000000,-3510000000,-1128000000,-1221000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,16433000000,12866000000,11242000000,11121000000
netIncomeApplicableToCommonShares,16433000000,12866000000,11242000000,11121000000
