Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1312000000,406000000,1171000000,2117000000
minorityInterest,,14000000.0,5000000.0,21000000.0
netIncome,1752000000,482000000,1225000000,2012000000
sellingGeneralAdministrative,2629000000,2599000000,2735000000,3784000000
grossProfit,5531000000,5226000000,5648000000,7751000000
ebit,1666000000,1400000000,1708000000,2468000000
operatingIncome,1666000000,1400000000,1708000000,2468000000
otherOperatingExpenses,139000000,136000000,133000000,171000000
interestExpense,-430000000,-597000000,-701000000,-734000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,188000000,176000000,477000000,445000000
totalRevenue,19363000000,17565000000,18317000000,23306000000
totalOperatingExpenses,17697000000,16165000000,16609000000,20838000000
costOfRevenue,13832000000,12339000000,12669000000,15555000000
totalOtherIncomeExpenseNet,-354000000,-994000000,-537000000,-351000000
discontinuedOperations,630000000,252000000,526000000,345000000
netIncomeFromContinuingOps,1124000000,230000000,694000000,1672000000
netIncomeApplicableToCommonShares,1752000000,482000000,1225000000,2012000000
