Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,7025900000,6085700000,5595000000,5051200000
effectOfAccountingCharges,,,,
incomeBeforeTax,6155500000,7229900000,5265900000,3680100000
minorityInterest,175600000,183600000,92200000,1080400000
netIncome,5581700000,6193700000,8318400000,3232000000
sellingGeneralAdministrative,6141900000,5869400000,6003900000,5734600000
grossProfit,21345300000,19056500000,17598300000,16811600000
ebit,8177500000,7101400000,5999400000,6025800000
operatingIncome,8177500000,7101400000,5999400000,6025800000
otherOperatingExpenses,,,,
interestExpense,-339800000,-359600000,-400600000,-242500000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,573800000,1036200000,628000000,529500000
totalRevenue,28318400000,24539800000,22319500000,21493300000
totalOperatingExpenses,20140900000,17438400000,16320100000,15467500000
costOfRevenue,6973100000,5483300000,4721200000,4681700000
totalOtherIncomeExpenseNet,-2022000000,128500000,-733500000,-2345700000
discontinuedOperations,,,3680500000.0,81400000.0
netIncomeFromContinuingOps,5581700000,6193700000,4637900000,3150600000
netIncomeApplicableToCommonShares,5581700000,6193700000,8318400000,3232000000
