Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,161009000,141249000,133193000,117863000
effectOfAccountingCharges,,,,
incomeBeforeTax,902654000,661985000,522218000,457742000
minorityInterest,,707000.0,352000.0,280000.0
netIncome,744845000,581776000,427720000,377031000
sellingGeneralAdministrative,796395000,735267000,668610000,632344000
grossProfit,1889432000,1571040000,1365549000,1241542000
ebit,932028000,694524000,563746000,491335000
operatingIncome,932028000,694524000,563746000,491335000
otherOperatingExpenses,,,,
interestExpense,-29808000,-33125000,-31055000,-34744000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,157810000,79854000,94426000,80695000
totalRevenue,3215360000,2706655000,2406908000,2213242000
totalOperatingExpenses,2283332000,2012131000,1843162000,1721907000
costOfRevenue,1325928000,1135615000,1041359000,971700000
totalOtherIncomeExpenseNet,-29374000,-32539000,-41528000,-36222000
discontinuedOperations,,,,
netIncomeFromContinuingOps,744844000,582131000,427792000,377047000
netIncomeApplicableToCommonShares,744845000,581776000,427720000,377031000
