Breakdown,2022-01-29,2021-01-30,2020-02-01,2019-02-02
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,2051000000,3370000000,1981000000,3978000000
minorityInterest,-23000000,-26000000,-29000000,-51000000
netIncome,1655000000,2585000000,1659000000,3110000000
sellingGeneralAdministrative,24800000000,25863000000,22525000000,22359000000
grossProfit,31333000000,31789000000,27846000000,27501000000
ebit,3709000000,3179000000,2672000000,2677000000
operatingIncome,3709000000,3179000000,2672000000,2677000000
otherOperatingExpenses,,,,
interestExpense,-571000000,-544000000,-603000000,-620000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,385000000,782000000,469000000,900000000
totalRevenue,137888000000,132498000000,122286000000,121852000000
totalOperatingExpenses,134179000000,129319000000,119614000000,119175000000
costOfRevenue,106555000000,100709000000,94440000000,94351000000
totalOtherIncomeExpenseNet,-1658000000,191000000,-691000000,1301000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1666000000,2588000000,1512000000,3078000000
netIncomeApplicableToCommonShares,1639000000,2556000000,1640000000,3076000000
