Breakdown,2021-10-31,2020-10-31,2019-10-31,2018-10-31
researchDevelopment,1979000000,1874000000,1842000000,1667000000
effectOfAccountingCharges,,,,
incomeBeforeTax,3587000000,-442000000,1553000000,268000000
minorityInterest,46000000,47000000,51000000,35000000
netIncome,3427000000,-322000000,1049000000,1908000000
sellingGeneralAdministrative,4851000000,4483000000,4837000000,4783000000
grossProfit,9376000000,8469000000,9493000000,9231000000
ebit,2257000000,1632000000,2924000000,1133000000
operatingIncome,2257000000,1632000000,2924000000,1133000000
otherOperatingExpenses,-65000000,101000000,-377000000,1354000000
interestExpense,-289000000,-332000000,-311000000,-353000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,160000000,-120000000,504000000,-1744000000
totalRevenue,27784000000,26982000000,29135000000,30852000000
totalOperatingExpenses,25527000000,25350000000,26211000000,29719000000
costOfRevenue,18408000000,18513000000,19642000000,21621000000
totalOtherIncomeExpenseNet,1330000000,-2074000000,-1371000000,-865000000
discontinuedOperations,,,,-104000000.0
netIncomeFromContinuingOps,3427000000,-322000000,1049000000,2012000000
netIncomeApplicableToCommonShares,3427000000,-322000000,1049000000,1908000000
