Breakdown,2021-12-25,2020-12-26,2019-12-28,2018-12-29
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1280088000,968147000,723377000,683385000
minorityInterest,,,,
netIncome,997114000,748958000,562354000,532357000
sellingGeneralAdministrative,2836997000,2356346000,1932572000,1823440000
grossProfit,4477153000,3761549000,2871770000,2702528000
ebit,1369998000,1188079000,743220000,701737000
operatingIncome,1369998000,1188079000,743220000,701737000
otherOperatingExpenses,,,,
interestExpense,-26610000,-28781000,-19843000,-18352000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,282974000,219189000,161023000,151028000
totalRevenue,12731105000,10620352000,8351931000,7911046000
totalOperatingExpenses,11361107000,9432273000,7608711000,7209309000
costOfRevenue,8253952000,6858803000,5480161000,5208518000
totalOtherIncomeExpenseNet,-89910000,-219932000,-19843000,-18352000
discontinuedOperations,,,,
netIncomeFromContinuingOps,997114000,748958000,562354000,532357000
netIncomeApplicableToCommonShares,997114000,748958000,562354000,532357000
