Breakdown,2021-07-02,2020-07-03,2019-06-28,2018-06-29
researchDevelopment,2243000000,2261000000,2182000000,2400000000
effectOfAccountingCharges,,,,
incomeBeforeTax,927000000,-46000000,-287000000,2085000000
minorityInterest,,,,
netIncome,821000000,-250000000,-754000000,675000000
sellingGeneralAdministrative,1094000000,1152000000,1348000000,1475000000
grossProfit,4446000000,3781000000,3752000000,7705000000
ebit,1109000000,368000000,222000000,3830000000
operatingIncome,1109000000,368000000,222000000,3830000000
otherOperatingExpenses,,,,
interestExpense,-326000000,-413000000,-469000000,-676000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,106000000,204000000,467000000,1410000000
totalRevenue,16922000000,16736000000,16569000000,20647000000
totalOperatingExpenses,15813000000,16368000000,16347000000,16817000000
costOfRevenue,12476000000,12955000000,12817000000,12942000000
totalOtherIncomeExpenseNet,-182000000,-414000000,-509000000,-1745000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,821000000,-250000000,-754000000,675000000
netIncomeApplicableToCommonShares,821000000,-250000000,-754000000,675000000
