Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1239000000,-643900000,479900000,1359800000
minorityInterest,247000000,256300000,253700000,228400000
netIncome,1005700000,-949000000,241700000,1116500000
sellingGeneralAdministrative,2290100000,2186700000,2478900000,2725700000
grossProfit,4053400000,3768300000,4201200000,4184800000
ebit,1545300000,1361600000,1501100000,1459100000
operatingIncome,1545300000,1361600000,1501100000,1459100000
otherOperatingExpenses,,,,
interestExpense,-260300000,-274600000,-280900000,-306200000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,230500000,301800000,233700000,225200000
totalRevenue,10279700000,9654000000,10579400000,10769600000
totalOperatingExpenses,8734400000,8292400000,9078300000,9310500000
costOfRevenue,6226300000,5885700000,6378200000,6584800000
totalOtherIncomeExpenseNet,-306300000,-2005500000,-1021200000,-99300000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1008500000,-945700000,246200000,1134600000
netIncomeApplicableToCommonShares,1005700000,-949000000,241700000,1116500000
