Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,1246704000,873011000,682281000,553858000
effectOfAccountingCharges,,,,
incomeBeforeTax,-411113000,-50939000,390139000,423544000
minorityInterest,,,,
netIncome,-221409000,-1135626000,1465659000,1205596000
sellingGeneralAdministrative,1760306000,1450292000,1273634000,1070179000
grossProfit,3279972000,2349961000,2322288000,2077362000
ebit,272962000,26658000,366373000,453325000
operatingIncome,272962000,26658000,366373000,453325000
otherOperatingExpenses,,,,
interestExpense,-51186000,-152878000,-138180000,-132606000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,-189704000,1084687000,-1075520000,-782052000
totalRevenue,5077482000,3716349000,3459329000,3042359000
totalOperatingExpenses,4804520000,3689691000,3092956000,2589034000
costOfRevenue,1797510000,1366388000,1137041000,964997000
totalOtherIncomeExpenseNet,-684075000,-77597000,23766000,-29781000
discontinuedOperations,,,,
netIncomeFromContinuingOps,-221409000,-1135626000,1465659000,1205596000
netIncomeApplicableToCommonShares,-221409000,-1135626000,1465659000,1205596000
