Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,80529000,74671000,60805000,57884000
effectOfAccountingCharges,,,,
incomeBeforeTax,782219000,750244000,758776000,729516000
minorityInterest,,,,
netIncome,784830000,814888000,612299000,582489000
sellingGeneralAdministrative,188311000,186003000,184262000,197559000
grossProfit,1135643000,1084875000,1051194000,1022835000
ebit,866803000,824201000,806127000,767392000
operatingIncome,866803000,824201000,806127000,767392000
otherOperatingExpenses,,,,
interestExpense,-83255000,-90144000,-90611000,-114845000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,-2611000,-64644000,146477000,147027000
totalRevenue,1327576000,1265052000,1231661000,1214969000
totalOperatingExpenses,460773000,440851000,425534000,447577000
costOfRevenue,191933000,180177000,180467000,192134000
totalOtherIncomeExpenseNet,-84584000,-73957000,-47351000,-37876000
discontinuedOperations,,,,
netIncomeFromContinuingOps,784830000,814888000,612299000,582489000
netIncomeApplicableToCommonShares,784830000,814888000,612299000,582489000
