Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,130841000,119747000,113857000,106208000
effectOfAccountingCharges,,,,
incomeBeforeTax,559468000,357732000,339903000,219628000
minorityInterest,,,,
netIncome,485374000,335324000,461466000,200802000
sellingGeneralAdministrative,851610000,781732000,797851000,744085000
grossProfit,1552902000,1324874000,1409005000,1302816000
ebit,570451000,423395000,497297000,452523000
operatingIncome,570451000,423395000,497297000,452523000
otherOperatingExpenses,,,,
interestExpense,-56969000,-66494000,-80270000,-103020000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,74349000,21931000,-122078000,23196000
totalRevenue,2809563000,2537156000,2595362000,2448383000
totalOperatingExpenses,2239112000,2113761000,2098065000,1995860000
costOfRevenue,1256661000,1212282000,1186357000,1145567000
totalOtherIncomeExpenseNet,-10983000,-65663000,-157394000,-232895000
discontinuedOperations,255000,-477000,-515000,4370000
netIncomeFromContinuingOps,485119000,335801000,461981000,196432000
netIncomeApplicableToCommonShares,485374000,335324000,461466000,200802000
