Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1497600000,1428100000,1258500000,1229100000
minorityInterest,200100000,192800000,141200000,53800000
netIncome,1300300000,1199900000,1134000000,1059300000
sellingGeneralAdministrative,-68600000,-35500000,-30100000,-18900000
grossProfit,3003100000,2895700000,2665600000,2518200000
ebit,1787100000,1747300000,1567600000,1494400000
operatingIncome,1787100000,1747300000,1567600000,1494400000
otherOperatingExpenses,210300000,208000000,201800000,196900000
interestExpense,-472300000,-494900000,-502700000,-446300000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,200300000,227900000,125000000,169800000
totalRevenue,8316000000,7241700000,7523100000,7679500000
totalOperatingExpenses,6528900000,5494400000,5955500000,6185100000
costOfRevenue,5312900000,4346000000,4857500000,5161300000
totalOtherIncomeExpenseNet,-289500000,-319200000,-309100000,-265300000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1297300000,1200200000,1133500000,1059300000
netIncomeApplicableToCommonShares,1300300000,1199900000,1134000000,1059300000
