Breakdown,2021-10-03,2020-09-27,2019-09-29,2018-09-30
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,5356900000,1164400000,4466200000,5780000000
minorityInterest,6700000,5700000,1200000,6300000
netIncome,4199300000,928300000,3599200000,4518300000
sellingGeneralAdministrative,1932600000,1679600000,1824100000,1704600000
grossProfit,8435400000,5141100000,7488100000,7316600000
ebit,4701600000,1599900000,3915700000,3810100000
operatingIncome,4701600000,1599900000,3915700000,3810100000
otherOperatingExpenses,359500000,430300000,371000000,554900000
interestExpense,-473400000,-437000000,-331000000,-170300000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,1156600000,239700000,871600000,1262000000
totalRevenue,29060600000,23518000000,26508600000,24719500000
totalOperatingExpenses,24359000000,21918100000,22592900000,20909400000
costOfRevenue,20625200000,18376900000,19020500000,17402900000
totalOtherIncomeExpenseNet,655300000,-435500000,550500000,1969900000
discontinuedOperations,,,,
netIncomeFromContinuingOps,4200300000,924700000,3594600000,4518000000
netIncomeApplicableToCommonShares,4199300000,928300000,3599200000,4518300000
