Breakdown,2022-03-31,2021-03-31,2020-03-31,2019-03-31
researchDevelopment,406566000,317311000,296398000,230170000
effectOfAccountingCharges,,,,
incomeBeforeTax,465398000,677816000,458439000,232785000
minorityInterest,,,,
netIncome,418022000,588886000,404459000,333837000
sellingGeneralAdministrative,974184000,835668000,776659000,672634000
grossProfit,2040010000,1876760000,1546520000,1152176000
ebit,598155000,668185000,425350000,209140000
operatingIncome,598155000,668185000,425350000,209140000
otherOperatingExpenses,,,,
interestExpense,-18628000,-6207000,-2637000,-8032000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,47376000,88930000,53980000,-101052000
totalRevenue,3504800000,3372772000,3088970000,2668394000
totalOperatingExpenses,2906645000,2704587000,2663620000,2459254000
costOfRevenue,1464790000,1496012000,1542450000,1516218000
totalOtherIncomeExpenseNet,-132757000,9631000,33089000,23645000
discontinuedOperations,,,,
netIncomeFromContinuingOps,418022000,588886000,404459000,333837000
netIncomeApplicableToCommonShares,418022000,588886000,404459000,333837000
