Breakdown,2022-01-29,2021-01-30,2020-02-01,2019-02-02
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,8907000000,5546000000,4190000000,3676000000
minorityInterest,,,,
netIncome,6946000000,4368000000,3281000000,2937000000
sellingGeneralAdministrative,19636000000,18546000000,16163000000,15606000000
grossProfit,31042000000,27610000000,23248000000,22057000000
ebit,9062000000,6834000000,4728000000,4227000000
operatingIncome,9062000000,6834000000,4728000000,4227000000
otherOperatingExpenses,,,,
interestExpense,-421000000,-465000000,-467000000,-461000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,1961000000,1178000000,921000000,746000000
totalRevenue,106005000000,93561000000,78112000000,75356000000
totalOperatingExpenses,96943000000,86727000000,73384000000,71129000000
costOfRevenue,74963000000,65951000000,54864000000,53299000000
totalOtherIncomeExpenseNet,-155000000,-1288000000,-538000000,-551000000
discontinuedOperations,,,12000000.0,7000000.0
netIncomeFromContinuingOps,6946000000,4368000000,3269000000,2930000000
netIncomeApplicableToCommonShares,6946000000,4368000000,3281000000,2937000000
