Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,31234000000,-28883000000,20056000000,30953000000
minorityInterest,7106000000,6980000000,7288000000,6734000000
netIncome,23040000000,-22440000000,14340000000,20840000000
sellingGeneralAdministrative,9849000000,10881000000,12168000000,12300000000
grossProfit,90045000000,57157000000,81066000000,90308000000
ebit,26780000000,-4432000000,15545000000,23267000000
operatingIncome,26780000000,-4432000000,15545000000,23267000000
otherOperatingExpenses,32955000000,28425000000,33186000000,35230000000
interestExpense,-947000000,-1158000000,-830000000,-766000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,7636000000,-5632000000,5282000000,9532000000
totalRevenue,278981000000,179784000000,259497000000,281060000000
totalOperatingExpenses,252201000000,184216000000,243952000000,257793000000
costOfRevenue,188936000000,122627000000,178431000000,190752000000
totalOtherIncomeExpenseNet,4454000000,-24451000000,4511000000,7686000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,23598000000,-23251000000,14774000000,21421000000
netIncomeApplicableToCommonShares,23040000000,-22440000000,14340000000,20840000000
