Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,-1011516000,-1762275000,488218000,305740000
minorityInterest,-621797000,-385320000,-201573000,-219334000
netIncome,-755786000,-2067245000,122985000,572430000
sellingGeneralAdministrative,796592000,720849000,957970000,761415000
grossProfit,2035483000,880142000,4784046000,5071385000
ebit,-366241000,-1173345000,878305000,1199101000
operatingIncome,-366241000,-1173345000,878305000,1199101000
otherOperatingExpenses,852862000,536255000,2260286000,2502457000
interestExpense,-605562000,-556474000,-414030000,-381849000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,474000,564671000,176840000,-497344000
totalRevenue,3763664000,2095861000,6611099000,6717660000
totalOperatingExpenses,4129905000,3269206000,5732794000,5518559000
costOfRevenue,1728181000,1215719000,1827053000,1646275000
totalOtherIncomeExpenseNet,-645275000,-588930000,-390087000,-893361000
discontinuedOperations,,,,
netIncomeFromContinuingOps,-1011990000,-2326946000,311378000,803084000
netIncomeApplicableToCommonShares,-755786000,-2067245000,122985000,572430000
