Breakdown,2022-01-02,2021-01-03,2019-12-29,2018-12-30
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,533800000,469700000,473700000,393900000
minorityInterest,,,,
netIncome,445300000,401900000,402300000,333800000
sellingGeneralAdministrative,1032600000,639400000,704700000,677800000
grossProfit,1843800000,1191200000,1244100000,1115700000
ebit,661900000,513000000,502900000,437900000
operatingIncome,661900000,513000000,502900000,437900000
otherOperatingExpenses,,,,
interestExpense,-60200000,-15800000,-22000000,-29200000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,88500000,67800000,71400000,60100000
totalRevenue,4614300000,3086200000,3163600000,2901800000
totalOperatingExpenses,3952400000,2573200000,2660700000,2463900000
costOfRevenue,2770500000,1895000000,1919500000,1786100000
totalOtherIncomeExpenseNet,-128100000,-43300000,-29200000,-44000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,445300000,401900000,402300000,333800000
netIncomeApplicableToCommonShares,445300000,401900000,402300000,333800000
