Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,2248600000,2519200000,1981800000,1359700000
minorityInterest,,,,
netIncome,1864400000,2030400000,1541300000,1108700000
sellingGeneralAdministrative,5576900000,5482800000,5315300000,5054700000
grossProfit,8542700000,8682600000,8036100000,7418600000
ebit,2660300000,2849300000,2385000000,1869500000
operatingIncome,2660300000,2849300000,2385000000,1869500000
otherOperatingExpenses,-4000000,37100000,23000000,176300000
interestExpense,-334700000,-340400000,-349300000,-366700000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,384200000,488800000,440500000,251000000
totalRevenue,19944600000,18361700000,17900800000,17534500000
totalOperatingExpenses,17284300000,15512400000,15515800000,15665000000
costOfRevenue,11401900000,9679100000,9864700000,10115900000
totalOtherIncomeExpenseNet,-411700000,-330100000,-403200000,-509800000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1864400000,2030400000,1541300000,1108700000
netIncomeApplicableToCommonShares,1864400000,2030400000,1541300000,1108700000
