Breakdown,2022-01-01,2021-01-02,2020-01-04,2018-12-29
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,873000000,282000000,942000000,1384000000
minorityInterest,,,,
netIncome,746000000,309000000,815000000,1222000000
sellingGeneralAdministrative,1062000000,962000000,1039000000,1199000000
grossProfit,2067000000,1591000000,2199000000,2347000000
ebit,1005000000,629000000,1160000000,1148000000
operatingIncome,1005000000,629000000,1160000000,1148000000
otherOperatingExpenses,,,,
interestExpense,-124000000,-145000000,-146000000,-135000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,126000000,-27000000,127000000,162000000
totalRevenue,12382000000,11651000000,13630000000,13972000000
totalOperatingExpenses,11377000000,11022000000,12470000000,12824000000
costOfRevenue,10315000000,10060000000,11431000000,11625000000
totalOtherIncomeExpenseNet,-132000000,-347000000,-218000000,236000000
discontinuedOperations,-1000000,-1000000,-1000000,-1000000
netIncomeFromContinuingOps,747000000,309000000,815000000,1222000000
netIncomeApplicableToCommonShares,746000000,309000000,815000000,1222000000
