Breakdown,2021-06-30,2020-06-30,2019-06-30,2018-06-30
researchDevelopment,70603000,65192000,62413000,55329000
effectOfAccountingCharges,,,,
incomeBeforeTax,148175000,276477000,112015000,125952000
minorityInterest,8263000,8263000,8263000,8263000
netIncome,140410000,229296000,96072000,126150000
sellingGeneralAdministrative,317712000,267240000,262077000,215831000
grossProfit,634415000,483194000,477230000,434598000
ebit,246100000,150762000,152740000,163438000
operatingIncome,246100000,150762000,152740000,163438000
otherOperatingExpenses,,,,
interestExpense,-13952000,-19197000,-21705000,-10188000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,8590000,47181000,15943000,-198000
totalRevenue,931032000,738691000,714006000,642993000
totalOperatingExpenses,684932000,587929000,561266000,479555000
costOfRevenue,296617000,255497000,236776000,208395000
totalOtherIncomeExpenseNet,-97925000,125715000,-40725000,-37486000
discontinuedOperations,,,,
netIncomeFromContinuingOps,139585000,229296000,96072000,126150000
netIncomeApplicableToCommonShares,140324000,229072000,95967000,126042000
