Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1247774000,732192000,821403000,700740000
minorityInterest,,,,
netIncome,918441000,528359000,586486000,506434000
sellingGeneralAdministrative,679057000,600312000,516837000,461022000
grossProfit,1951374000,1346246000,1350672000,1187018000
ebit,0,0,0,0
operatingIncome,1272317000,745934000,833835000,725996000
otherOperatingExpenses,,,,
interestExpense,,,,
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,329333000,203833000,234917000,194306000
totalRevenue,1951374000,1346246000,1350672000,1187018000
totalOperatingExpenses,679057000,600312000,516837000,461022000
costOfRevenue,0,0,0,0
totalOtherIncomeExpenseNet,-24543000,-13742000,-12432000,-25256000
discontinuedOperations,,,,
netIncomeFromContinuingOps,918441000,528359000,586486000,506434000
netIncomeApplicableToCommonShares,879482000,526634000,584573000,505520000
