Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1282905000,704802000,852920000,812094000
minorityInterest,14719000,14995000,43403000,41947000
netIncome,1022490000,530670000,681944000,640749000
sellingGeneralAdministrative,44051000,44291000,44107000,45778000
grossProfit,4029355000,3245731000,3368411000,3352500000
ebit,1415881000,864142000,975614000,942212000
operatingIncome,1415881000,864142000,975614000,942212000
otherOperatingExpenses,2569423000,2337298000,2348690000,2364510000
interestExpense,-147180000,-150537000,-153409000,-157185000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,251890000,171817000,168935000,163028000
totalRevenue,9455466000,8098925000,7902196000,7691651000
totalOperatingExpenses,8039585000,7234783000,6926582000,6749439000
costOfRevenue,5426111000,4853194000,4533785000,4339151000
totalOtherIncomeExpenseNet,-132976000,-159340000,-122694000,-130118000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1031015000,532985000,683985000,649066000
netIncomeApplicableToCommonShares,1022490000,530670000,681944000,640749000
