Breakdown,2021-08-31,2020-08-31,2019-08-31,2018-08-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,2622000000,476000000,4367000000,6029000000
minorityInterest,721000000,498000000,641000000,682000000
netIncome,2542000000,456000000,3982000000,5024000000
sellingGeneralAdministrative,24403000000,23139000000,23339000000,24638000000
grossProfit,28067000000,26077000000,28159000000,30792000000
ebit,3664000000,2938000000,4820000000,6154000000
operatingIncome,3664000000,2938000000,4820000000,6154000000
otherOperatingExpenses,,,,
interestExpense,-502000000,-584000000,-676000000,-577000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,667000000,339000000,577000000,998000000
totalRevenue,132509000000,121982000000,120074000000,131537000000
totalOperatingExpenses,128845000000,119044000000,115254000000,125383000000
costOfRevenue,104442000000,95905000000,91915000000,100745000000
totalOtherIncomeExpenseNet,-1042000000,-2462000000,-453000000,-125000000
discontinuedOperations,548000000,277000000,166000000,166000000
netIncomeFromContinuingOps,1955000000,137000000,3790000000,5031000000
netIncomeApplicableToCommonShares,2542000000,456000000,3982000000,5024000000
