Breakdown,2021-09-30,2020-09-30,2019-09-30,2018-09-30
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,16063000000,13790000000,14884000000,12806000000
minorityInterest,,,,
netIncome,12311000000,10866000000,12080000000,10301000000
sellingGeneralAdministrative,6568000000,6227000000,6162000000,5706000000
grossProfit,23375000000,21119000000,22256000000,19923000000
ebit,15851000000,14125000000,15438000000,13604000000
operatingIncome,15851000000,14125000000,15438000000,13604000000
otherOperatingExpenses,152000000,152000000,152000000,152000000
interestExpense,-513000000,-516000000,-533000000,-612000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,3752000000,2924000000,2804000000,2505000000
totalRevenue,24105000000,21846000000,22977000000,20609000000
totalOperatingExpenses,8254000000,7721000000,7539000000,7005000000
costOfRevenue,730000000,727000000,721000000,686000000
totalOtherIncomeExpenseNet,212000000,-335000000,-554000000,-798000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,12311000000,10866000000,12080000000,10301000000
netIncomeApplicableToCommonShares,12008000000,10475000000,11650000000,9942000000
