Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1446000000,672000000,1053000000,1143000000
minorityInterest,,,,
netIncome,1129000000,539000000,816000000,884000000
sellingGeneralAdministrative,1473000000,1415000000,1475000000,1403000000
grossProfit,3187000000,2376000000,2795000000,2822000000
ebit,0,0,0,0
operatingIncome,1471000000,726000000,1075000000,1197000000
otherOperatingExpenses,243000000,235000000,245000000,222000000
interestExpense,,,,
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,317000000,133000000,237000000,259000000
totalRevenue,3187000000,2376000000,2795000000,2822000000
totalOperatingExpenses,1716000000,1650000000,1720000000,1625000000
costOfRevenue,0,0,0,0
totalOtherIncomeExpenseNet,-25000000,-54000000,-22000000,-54000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1129000000,539000000,816000000,884000000
netIncomeApplicableToCommonShares,1088000000,501000000,776000000,843000000
