Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,7713000000,4300000000,4848000000,4562000000
minorityInterest,,,,
netIncome,5855000000,3299000000,3704000000,3507000000
sellingGeneralAdministrative,7726000000,5596000000,4984000000,4709000000
grossProfit,17933000000,11338000000,10468000000,9890000000
ebit,0,0,0,0
operatingIncome,8167000000,4723000000,4874000000,4562000000
otherOperatingExpenses,876000000,415000000,261000000,313000000
interestExpense,,,,
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,1858000000,1001000000,1144000000,1055000000
totalRevenue,18520000000,11691000000,10721000000,10132000000
totalOperatingExpenses,10353000000,6968000000,5847000000,5570000000
costOfRevenue,587000000,353000000,253000000,242000000
totalOtherIncomeExpenseNet,-454000000,-423000000,-26000000,0
discontinuedOperations,,,,
netIncomeFromContinuingOps,5855000000,3299000000,3704000000,3507000000
netIncomeApplicableToCommonShares,5360000000,3043000000,3526000000,3329000000
