Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,2730400000,3116900000,1394900000,600241000
minorityInterest,,,,
netIncome,2342100000,2711700000,1176800000,2096896000
sellingGeneralAdministrative,840100000,770500000,658500000,557616000
grossProfit,3619100000,3639900000,1860500000,1221582000
ebit,2779000000,2869400000,1202000000,663966000
operatingIncome,2779000000,2869400000,1202000000,663966000
otherOperatingExpenses,,,,
interestExpense,-61500000,-58200000,-58500000,-72471000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,388300000,405200000,218100000,-1486862000
totalRevenue,7574400000,6205700000,4162800000,3047597000
totalOperatingExpenses,4795400000,3336300000,2960800000,2383631000
costOfRevenue,3955300000,2565800000,2302300000,1826015000
totalOtherIncomeExpenseNet,-48600000,247500000,192900000,-63725000
discontinuedOperations,,,,
netIncomeFromContinuingOps,2342100000,2711700000,1176800000,2087103000
netIncomeApplicableToCommonShares,2342100000,2711700000,1176800000,2096395000
