Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,2724000000,1742000000,1610000000,1362909000
minorityInterest,373000000,213000000,150773000,148634000
netIncome,1833000000,1208000000,1137000000,973840000
sellingGeneralAdministrative,2692000000,1788000000,1430000000,1066666000
grossProfit,5764000000,3786000000,3211000000,2551102000
ebit,0,0,0,0
operatingIncome,2871000000,1808000000,1628000000,1397185000
otherOperatingExpenses,201000000,190000000,153000000,87251000
interestExpense,,,,
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,651000000,448000000,425000000,351561000
totalRevenue,5764000000,3786000000,3211000000,2551102000
totalOperatingExpenses,2893000000,1978000000,1583000000,1153917000
costOfRevenue,0,0,0,0
totalOtherIncomeExpenseNet,-147000000,-66000000,-18000000,-34276000
discontinuedOperations,,,,
netIncomeFromContinuingOps,2073000000,1294000000,1185000000,1011348000
netIncomeApplicableToCommonShares,1770000000,1191000000,1137000000,973840000
