Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1561000000,2503000000,2313000000,888000000
minorityInterest,1438000000,1561000000,1876000000,2110000000
netIncome,1317000000,3932000000,2197000000,1049000000
sellingGeneralAdministrative,67000000,102000000,132000000,157000000
grossProfit,4705000000,4499000000,4196000000,3679000000
ebit,2783000000,2731000000,2495000000,2031000000
operatingIncome,2783000000,2731000000,2495000000,2031000000
otherOperatingExpenses,,,,
interestExpense,-1199000000,-1082000000,-1078000000,-887000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,99000000,249000000,315000000,-49000000
totalRevenue,12857000000,11370000000,10829000000,10102000000
totalOperatingExpenses,10074000000,8639000000,8334000000,8071000000
costOfRevenue,8152000000,6871000000,6633000000,6423000000
totalOtherIncomeExpenseNet,-1222000000,-228000000,-182000000,-1143000000
discontinuedOperations,,1850000000.0,363000000.0,188000000.0
netIncomeFromContinuingOps,1462000000,2254000000,1998000000,937000000
netIncomeApplicableToCommonShares,1254000000,3764000000,2055000000,924000000
