Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1674000000,1020000000,1373000000,1839000000
minorityInterest,,,,
netIncome,1575000000,904000000,1294000000,1542000000
sellingGeneralAdministrative,1061000000,990000000,921000000,901000000
grossProfit,3166000000,2692000000,2827000000,2664000000
ebit,2137000000,1728000000,1931000000,1763000000
operatingIncome,2137000000,1728000000,1931000000,1763000000
otherOperatingExpenses,-32000000,-26000000,-25000000,7000000
interestExpense,-551000000,-558000000,-519000000,-496000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,99000000,116000000,79000000,297000000
totalRevenue,6584000000,5652000000,5597000000,5688000000
totalOperatingExpenses,4447000000,3924000000,3666000000,3925000000
costOfRevenue,3418000000,2960000000,2770000000,3024000000
totalOtherIncomeExpenseNet,-463000000,-708000000,-558000000,76000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1575000000,904000000,1294000000,1542000000
netIncomeApplicableToCommonShares,1575000000,904000000,1294000000,1542000000
