Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,176000000,162000000,210000000,87500000
effectOfAccountingCharges,,,,
incomeBeforeTax,737000000,557000000,447000000,367600000
minorityInterest,38000000,30000000,37100000,3900000
netIncome,558000000,414000000,327000000,294900000
sellingGeneralAdministrative,996000000,867000000,1094000000,624200000
grossProfit,2430000000,2182000000,2278000000,1233900000
ebit,971000000,871000000,736000000,482400000
operatingIncome,971000000,871000000,736000000,482400000
otherOperatingExpenses,,,,
interestExpense,-177000000,-199000000,-219000000,-112200000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,172000000,145000000,120000000,75900000
totalRevenue,7822000000,7556000000,8200000000,4363500000
totalOperatingExpenses,6851000000,6685000000,7464000000,3881100000
costOfRevenue,5392000000,5374000000,5922000000,3129600000
totalOtherIncomeExpenseNet,-234000000,-314000000,-289000000,-114800000
discontinuedOperations,,,,
netIncomeFromContinuingOps,565000000,412000000,327000000,291700000
netIncomeApplicableToCommonShares,556000000,413000000,325000000,294200000
