Breakdown,2021-07-03,2020-06-27,2019-06-29,2018-06-30
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,897300000,-624200000,766200000,596800000
minorityInterest,,,,
netIncome,834200000,-652100000,643400000,397500000
sellingGeneralAdministrative,2978500000,2947400000,3234000000,2971800000
grossProfit,4073800000,3357300000,4053700000,3964900000
ebit,1095300000,409900000,819700000,993100000
operatingIncome,1095300000,409900000,819700000,993100000
otherOperatingExpenses,,,,
interestExpense,-74100000,-72100000,-66900000,-86300000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,63100000,27900000,122800000,199300000
totalRevenue,5746300000,4961400000,6027100000,5880000000
totalOperatingExpenses,4651000000,4551500000,5207400000,4886900000
costOfRevenue,1672500000,1604100000,1973400000,1915100000
totalOtherIncomeExpenseNet,-198000000,-1034100000,-53500000,-396300000
discontinuedOperations,,,,
netIncomeFromContinuingOps,834200000,-652100000,643400000,397500000
netIncomeApplicableToCommonShares,834200000,-652100000,643400000,397500000
