Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,4164000000,3228000000,2930000000,2681000000
minorityInterest,3504000000,2843000000,2325000000,1676000000
netIncome,3024000000,2339000000,2123000000,1958000000
sellingGeneralAdministrative,1392000000,1272000000,1247000000,1253000000
grossProfit,6102000000,5348000000,4723000000,4420000000
ebit,4532000000,3870000000,3272000000,2961000000
operatingIncome,4532000000,3870000000,3272000000,2961000000
otherOperatingExpenses,,,,
interestExpense,-114000000,-141000000,-141000000,-134000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,901000000,694000000,627000000,560000000
totalRevenue,8297000000,7442000000,6699000000,6258000000
totalOperatingExpenses,3765000000,3572000000,3427000000,3297000000
costOfRevenue,2195000000,2094000000,1976000000,1838000000
totalOtherIncomeExpenseNet,-368000000,-642000000,-342000000,-280000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,3263000000,2534000000,2303000000,2121000000
netIncomeApplicableToCommonShares,3024000000,2339000000,2123000000,1958000000
