Breakdown,2021-09-24,2020-09-25,2019-09-27,2018-09-28
researchDevelopment,677000000,613000000,644000000,680000000
effectOfAccountingCharges,,,,
incomeBeforeTax,2378000000,524000000,1931000000,2240000000
minorityInterest,114000000,112000000,112000000,112000000
netIncome,2261000000,-241000000,1844000000,2565000000
sellingGeneralAdministrative,1498000000,1377000000,1490000000,1591000000
grossProfit,4887000000,3735000000,4394000000,4745000000
ebit,2708000000,1745000000,2260000000,2486000000
operatingIncome,2708000000,1745000000,2260000000,2486000000
otherOperatingExpenses,4000000,4000000,4000000,-12000000
interestExpense,-56000000,-48000000,-68000000,-107000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,123000000,783000000,-15000000,-344000000
totalRevenue,14923000000,12172000000,13448000000,13988000000
totalOperatingExpenses,12215000000,10427000000,11188000000,11502000000
costOfRevenue,10036000000,8437000000,9054000000,9243000000
totalOtherIncomeExpenseNet,-330000000,-1221000000,-329000000,-246000000
discontinuedOperations,6000000,18000000,-102000000,-19000000
netIncomeFromContinuingOps,2255000000,-259000000,1946000000,2584000000
netIncomeApplicableToCommonShares,2261000000,-241000000,1844000000,2565000000
