Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,427609000,374964000,322824000,301505000
effectOfAccountingCharges,,,,
incomeBeforeTax,1160955000,901015000,525772000,467801000
minorityInterest,,,,
netIncome,1014589000,784147000,467468000,451779000
sellingGeneralAdministrative,546614000,476013000,446351000,387945000
grossProfit,2206656000,1785741000,1339829000,1220394000
ebit,1196135000,902190000,529743000,490522000
operatingIncome,1196135000,902190000,529743000,490522000
otherOperatingExpenses,14842000,1771000,764000,1231000
interestExpense,-17820000,-24182000,-22224000,-21780000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,146366000,116868000,58304000,16022000
totalRevenue,3702881000,3121469000,2294965000,2100802000
totalOperatingExpenses,2506746000,2219279000,1765222000,1610280000
costOfRevenue,1496225000,1335728000,955136000,880408000
totalOtherIncomeExpenseNet,-35180000,-1175000,-3971000,-22721000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1014589000,784147000,467468000,451779000
netIncomeApplicableToCommonShares,1014589000,784147000,467468000,451779000
