Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,1490000000,621000000,1538000000,1535000000
minorityInterest,,,,
netIncome,1168000000,497000000,1202000000,1235000000
sellingGeneralAdministrative,1800000000,1655000000,1639000000,1619000000
grossProfit,3351000000,2375000000,3275000000,3329000000
ebit,0,0,0,0
operatingIncome,1526000000,671000000,1576000000,1647000000
otherOperatingExpenses,25000000,49000000,60000000,63000000
interestExpense,,,,
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,322000000,124000000,336000000,300000000
totalRevenue,3351000000,2375000000,3275000000,3329000000
totalOperatingExpenses,1825000000,1704000000,1699000000,1682000000
costOfRevenue,0,0,0,0
totalOtherIncomeExpenseNet,-36000000,-50000000,-38000000,-112000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1168000000,497000000,1202000000,1235000000
netIncomeApplicableToCommonShares,1140000000,482000000,1195000000,1227000000
