Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,317700000,260700000,234200000,220900000
effectOfAccountingCharges,,,,
incomeBeforeTax,1989200000,1526600000,1495900000,1588400000
minorityInterest,77100000,67000000,65900000,47200000
netIncome,1590800000,1203400000,1155000000,1205000000
sellingGeneralAdministrative,915600000,760300000,742100000,746000000
grossProfit,3401800000,2664100000,2616000000,2654900000
ebit,2168500000,1643100000,1639700000,1688000000
operatingIncome,2168500000,1643100000,1639700000,1688000000
otherOperatingExpenses,,,,
interestExpense,-115500000,-115400000,-117600000,-101700000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,409100000,313300000,331900000,371500000
totalRevenue,10876300000,8598900000,8225400000,8202000000
totalOperatingExpenses,8707800000,6955800000,6585700000,6514000000
costOfRevenue,7474500000,5934800000,5609400000,5547100000
totalOtherIncomeExpenseNet,-179300000,-116500000,-143800000,-99600000
discontinuedOperations,21400000,21400000,21400000,21400000
netIncomeFromContinuingOps,1580100000,1213300000,1164000000,1216900000
netIncomeApplicableToCommonShares,1590800000,1203400000,1155000000,1205000000
