Breakdown,2021-10-31,2020-10-31,2019-10-31,2018-10-31
researchDevelopment,441000000,397000000,404000000,387000000
effectOfAccountingCharges,,,,
incomeBeforeTax,1360000000,842000000,919000000,946000000
minorityInterest,,,,4000000.0
netIncome,1210000000,719000000,1071000000,316000000
sellingGeneralAdministrative,1562000000,1395000000,1358000000,1322000000
grossProfit,3407000000,2837000000,2805000000,2680000000
ebit,1404000000,1045000000,1043000000,971000000
operatingIncome,1404000000,1045000000,1043000000,971000000
otherOperatingExpenses,,,,
interestExpense,-81000000,-78000000,-74000000,-75000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,150000000,123000000,-152000000,630000000
totalRevenue,6319000000,5339000000,5163000000,4914000000
totalOperatingExpenses,4915000000,4294000000,4120000000,3943000000
costOfRevenue,2912000000,2502000000,2358000000,2234000000
totalOtherIncomeExpenseNet,-44000000,-203000000,-124000000,-25000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1210000000,719000000,1071000000,316000000
netIncomeApplicableToCommonShares,1210000000,719000000,1071000000,316000000
