Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,12099000000,-7293000000,5287000000,257000000
minorityInterest,2956000000,837000000,1752000000,948000000
netIncome,9388000000,-5944000000,3348000000,-6000000
sellingGeneralAdministrative,8357000000,7961000000,8319000000,8907000000
grossProfit,19531000000,10698000000,15119000000,11038000000
ebit,11174000000,2737000000,6800000000,2131000000
operatingIncome,11174000000,2737000000,6800000000,2131000000
otherOperatingExpenses,,,,
interestExpense,-1305000000,-1457000000,-1417000000,-1309000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,2176000000,-1460000000,1166000000,154000000
totalRevenue,52049000000,43337000000,49517000000,47590000000
totalOperatingExpenses,40875000000,40600000000,42717000000,45459000000
costOfRevenue,32518000000,32639000000,34398000000,36552000000
totalOtherIncomeExpenseNet,925000000,-10030000000,-1513000000,-1874000000
discontinuedOperations,,4000000.0,48000000.0,-42000000.0
netIncomeFromContinuingOps,9923000000,-5833000000,4121000000,103000000
netIncomeApplicableToCommonShares,9359000000,-5973000000,3326000000,-6000000
