Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,2497000000,3984600000,2272800000,2597200000
effectOfAccountingCharges,,,,
incomeBeforeTax,1780100000,5052800000,7046500000,5899600000
minorityInterest,63500000,-14200000,-4100000,-8000000
netIncome,1556100000,4000600000,5888500000,4430700000
sellingGeneralAdministrative,2680100000,2511500000,2358900000,2109100000
grossProfit,8872000000,11639400000,12422500000,11636600000
ebit,3435700000,4655300000,7275200000,6364100000
operatingIncome,3435700000,4655300000,7275200000,6364100000
otherOperatingExpenses,7200000,232900000,241600000,185000000
interestExpense,-253600000,-213100000,-187400000,-200600000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,52500000,992300000,1158000000,1425600000
totalRevenue,10981700000,13444600000,14377900000,13452900000
totalOperatingExpenses,7546000000,8789300000,7102700000,7088800000
costOfRevenue,2109700000,1805200000,1955400000,1816300000
totalOtherIncomeExpenseNet,-1655600000,397500000,-228700000,-464500000
discontinuedOperations,,,,
netIncomeFromContinuingOps,1727600000,4060500000,5888500000,4474000000
netIncomeApplicableToCommonShares,1556100000,4000600000,5888500000,4430700000
