Breakdown,2021-09-30,2020-09-30,2019-09-30,2018-09-30
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,819299000,746796000,650309000,611144000
minorityInterest,,,,
netIncome,665563000,601443000,511406000,603064000
sellingGeneralAdministrative,19238000,3189000,-3016000,5770000
grossProfit,1695754000,1532682000,1412703000,1352903000
ebit,885760000,820910000,749074000,722164000
operatingIncome,885760000,820910000,749074000,722164000
otherOperatingExpenses,312779000,278755000,275189000,263886000
interestExpense,-83554000,-84474000,-103153000,-106646000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,153736000,145353000,138903000,8080000
totalRevenue,3407490000,2821137000,2901848000,3115546000
totalOperatingExpenses,2521730000,2000227000,2152774000,2393382000
costOfRevenue,1711736000,1288455000,1489145000,1762643000
totalOtherIncomeExpenseNet,-66461000,-74114000,-98765000,-111020000
discontinuedOperations,,,,
netIncomeFromContinuingOps,665563000,601443000,511406000,603064000
netIncomeApplicableToCommonShares,665098000,600999000,510990000,602484000
