Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,975100000,870900000,626100000,479400000
minorityInterest,51700000,46500000,60000000,70800000
netIncome,906800000,818800000,668800000,633500000
sellingGeneralAdministrative,1013000000,878300000,1068500000,903700000
grossProfit,2942300000,2510500000,2201900000,1868900000
ebit,1380600000,1121500000,659000000,556800000
operatingIncome,1380600000,1121500000,659000000,556800000
otherOperatingExpenses,,,,
interestExpense,-226100000,-196400000,-179800000,-138400000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,20100000,12800000,-89700000,-196500000
totalRevenue,7974400000,6781800000,6894200000,6711200000
totalOperatingExpenses,6593800000,5660300000,6235200000,6154400000
costOfRevenue,5032100000,4271300000,4692300000,4842300000
totalOtherIncomeExpenseNet,-405500000,-250600000,-32900000,-77400000
discontinuedOperations,,,,
netIncomeFromContinuingOps,955000000,858100000,715800000,675900000
netIncomeApplicableToCommonShares,906800000,818800000,668800000,633500000
