Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,9531000000,9237000000,6066000000,6253000000
effectOfAccountingCharges,,,,
incomeBeforeTax,8098000000,-6871000000,4975000000,5968000000
minorityInterest,60000000,60000000,100000000,96000000
netIncome,6994000000,-9015000000,3439000000,4920000000
sellingGeneralAdministrative,7672000000,7369000000,4969000000,4523000000
grossProfit,37048000000,34045000000,18247000000,16151000000
ebit,9822000000,7751000000,6077000000,5278000000
operatingIncome,9822000000,7751000000,6077000000,5278000000
otherOperatingExpenses,,,,
interestExpense,-1292000000,-1381000000,-898000000,-152000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,1084000000,2124000000,1515000000,1021000000
totalRevenue,46385000000,42518000000,26145000000,22561000000
totalOperatingExpenses,36563000000,34767000000,20068000000,17283000000
costOfRevenue,9337000000,8473000000,7898000000,6410000000
totalOtherIncomeExpenseNet,-1724000000,-14622000000,-1102000000,690000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,7014000000,-8995000000,3460000000,4947000000
netIncomeApplicableToCommonShares,6994000000,-9015000000,3439000000,4920000000
