Breakdown,2022-01-29,2021-01-30,2020-02-01,2019-02-02
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,3028000000,2377000000,1993000000,1888000000
minorityInterest,,,,
netIncome,2454000000,1798000000,1541000000,1464000000
sellingGeneralAdministrative,8624000000,8009000000,7995000000,7979000000
grossProfit,11634000000,10596000000,10048000000,9961000000
ebit,3010000000,2587000000,2053000000,1959000000
operatingIncome,3010000000,2587000000,2053000000,1959000000
otherOperatingExpenses,,,,
interestExpense,-25000000,-52000000,-64000000,-73000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,574000000,579000000,452000000,424000000
totalRevenue,51761000000,47262000000,43638000000,42879000000
totalOperatingExpenses,48751000000,44675000000,41585000000,40920000000
costOfRevenue,40127000000,36666000000,33590000000,32918000000
totalOtherIncomeExpenseNet,18000000,-210000000,-60000000,-67000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,2454000000,1798000000,1541000000,1464000000
netIncomeApplicableToCommonShares,2454000000,1798000000,1541000000,1464000000
