Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,6982000000,6181000000,5377000000,5259000000
effectOfAccountingCharges,,,,
incomeBeforeTax,12989000000,3398000000,8426000000,5197000000
minorityInterest,28000000,21000000,21000000,21000000
netIncome,11542000000,4616000000,7882000000,5687000000
sellingGeneralAdministrative,11872000000,9867000000,6763000000,7353000000
grossProfit,38883000000,31747000000,25827000000,25035000000
ebit,19529000000,15699000000,14247000000,11923000000
operatingIncome,19529000000,15699000000,14247000000,11923000000
otherOperatingExpenses,500000000,500000000,-560000000,500000000
interestExpense,-2423000000,-2454000000,-1784000000,-1348000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,1440000000,-1224000000,544000000,-490000000
totalRevenue,56197000000,45804000000,33266000000,32753000000
totalOperatingExpenses,36668000000,30105000000,19019000000,20830000000
costOfRevenue,17314000000,14057000000,7439000000,7718000000
totalOtherIncomeExpenseNet,-6540000000,-12301000000,-5821000000,-6726000000
discontinuedOperations,,,,
netIncomeFromContinuingOps,11549000000,4622000000,7882000000,5687000000
netIncomeApplicableToCommonShares,11468000000,4556000000,7842000000,5657000000
