Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,524000000,365400000,475200000,475200000
minorityInterest,3300000,3200000,3000000,3000000
netIncome,483000000,314300000,401800000,434900000
sellingGeneralAdministrative,663200000,631200000,684200000,631500000
grossProfit,1204900000,1178800000,1252300000,1175000000
ebit,541700000,547600000,568100000,543500000
operatingIncome,541700000,547600000,568100000,543500000
otherOperatingExpenses,,,,
interestExpense,-50200000,-51100000,-56000000,-54000000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,40700000,50900000,73100000,39800000
totalRevenue,2867400000,2719900000,2854000000,2731700000
totalOperatingExpenses,2325700000,2172300000,2285900000,2188200000
costOfRevenue,1662500000,1541100000,1601700000,1556700000
totalOtherIncomeExpenseNet,-17700000,-182200000,-92900000,-68300000
discontinuedOperations,,,,
netIncomeFromContinuingOps,483300000,314500000,402100000,435400000
netIncomeApplicableToCommonShares,483000000,314300000,401800000,434900000
