Breakdown,2021-12-31,2020-12-31,2019-12-31,2018-12-31
researchDevelopment,54026000,59214000,58287000,70054000
effectOfAccountingCharges,,,,
incomeBeforeTax,229388000,501040000,692518000,883965000
minorityInterest,180341000,200367000,161330000,173787000
netIncome,123672000,375764000,533228000,693562000
sellingGeneralAdministrative,359756000,444431000,491109000,415021000
grossProfit,1008471000,996853000,1258478000,1234756000
ebit,594689000,493208000,709082000,749681000
operatingIncome,594689000,493208000,709082000,749681000
otherOperatingExpenses,,,,
interestExpense,-32521000,-73116000,-52866000,-52405000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,29446000,54425000,88161000,144826000
totalRevenue,3327957000,3128909000,3589427000,3374950000
totalOperatingExpenses,2733268000,2635701000,2880345000,2625269000
costOfRevenue,2319486000,2132056000,2330949000,2140194000
totalOtherIncomeExpenseNet,-365301000,7832000,-16564000,134284000
discontinuedOperations,,,,
netIncomeFromContinuingOps,199942000,446615000,604357000,739139000
netIncomeApplicableToCommonShares,123672000,375764000,533228000,693562000
