Breakdown,2021-09-30,2020-09-30,2019-09-30,2018-09-30
researchDevelopment,,,,
effectOfAccountingCharges,,,,
incomeBeforeTax,2444200000,1017900000,1647800000,2215200000
minorityInterest,1520200000,1296500000,1464400000,1352300000
netIncome,1831200000,798900000,1195700000,764400000
sellingGeneralAdministrative,1234700000,773800000,760800000,717200000
grossProfit,3539200000,2240100000,2384300000,2782100000
ebit,2072500000,1412300000,1608800000,2063100000
operatingIncome,2072500000,1412300000,1608800000,2063100000
otherOperatingExpenses,,,,
interestExpense,-85400000,-33400000,-22400000,-46300000
extraordinaryItems,,,,
nonRecurring,,,,
otherItems,,,,
incomeTaxExpense,349600000,230800000,442300000,1472500000
totalRevenue,8425500000,5566500000,5669400000,6204500000
totalOperatingExpenses,6353000000,4154200000,4060600000,4141400000
costOfRevenue,4886300000,3326400000,3285100000,3422400000
totalOtherIncomeExpenseNet,371700000,-394400000,39000000,152100000
discontinuedOperations,,,,
netIncomeFromContinuingOps,2094600000,787100000,1205500000,742700000
netIncomeApplicableToCommonShares,1753500000,783600000,1184800000,746800000
